date,cash,total_value,688981_shares,688981_weight,688981_value,688256_shares,688256_weight,688256_value,688111_shares,688111_weight,688111_value,688041_shares,688041_weight,688041_value,688012_shares,688012_weight,688012_value,688008_shares,688008_weight,688008_value,603993_shares,603993_weight,603993_value,603501_shares,603501_weight,603501_value,603259_shares,603259_weight,603259_value,603019_shares,603019_weight,603019_value,601988_shares,601988_weight,601988_value,601985_shares,601985_weight,601985_value,601919_shares,601919_weight,601919_value,601899_shares,601899_weight,601899_value,601888_shares,601888_weight,601888_value,601857_shares,601857_weight,601857_value,601816_shares,601816_weight,601816_value,601728_shares,601728_weight,601728_value,601668_shares,601668_weight,601668_value,601658_shares,601658_weight,601658_value,601628_shares,601628_weight,601628_value,601601_shares,601601_weight,601601_value,601398_shares,601398_weight,601398_value,601328_shares,601328_weight,601328_value,601318_shares,601318_weight,601318_value,601288_shares,601288_weight,601288_value,601225_shares,601225_weight,601225_value,601211_shares,601211_weight,601211_value,601166_shares,601166_weight,601166_value,601127_shares,601127_weight,601127_value,601088_shares,601088_weight,601088_value,601012_shares,601012_weight,601012_value,600930_shares,600930_weight,600930_value,600900_shares,600900_weight,600900_value,600887_shares,600887_weight,600887_value,600809_shares,600809_weight,600809_value,600760_shares,600760_weight,600760_value,600690_shares,600690_weight,600690_value,600519_shares,600519_weight,600519_value,600406_shares,600406_weight,600406_value,600309_shares,600309_weight,600309_value,600150_shares,600150_weight,600150_value,600111_shares,600111_weight,600111_value,600104_shares,600104_weight,600104_value,600050_shares,600050_weight,600050_value,600036_shares,600036_weight,600036_value,600031_shares,600031_weight,600031_value,600030_shares,600030_weight,600030_value,600028_shares,600028_weight,600028_value
2025-03-13 00:00:00,511.29000000000815,1024196.0,250.99999999999986,0.022786634589473095,23337.97999999999,42.00000000000003,0.02037963436685948,20872.740000000016,64.00000000000004,0.021802076946209524,22329.600000000013,156.0000000000001,0.0236437947424126,24215.880000000016,104.99999999999996,0.020441351069521836,20935.94999999999,320.99999999999983,0.023405949642451233,23972.279999999988,2729.0000000000014,0.020410292561189466,20904.14000000001,166.99999999999997,0.022270014723744277,22808.859999999997,360.00000000000045,0.02088584606852597,21391.200000000026,326.9999999999999,0.022253455393303617,22791.899999999994,4098.999999999995,0.020411034606657295,20904.899999999976,2242.999999999999,0.020410897914071125,20904.75999999999,1683.9999999999993,0.02048693804701443,20982.639999999992,1270.0,0.020410351143726396,20904.2,343.9999999999999,0.0204278087397334,20922.079999999994,2844.0000000000005,0.02040957004323391,20903.4,3856.9999999999995,0.020486391276669697,20982.079999999998,2764.9999999999977,0.020409570043233894,20903.399999999983,4153.000000000004,0.020517732933930628,21014.18000000002,4156.000000000001,0.020410819804021887,20904.680000000004,570.0,0.020419236161828398,20913.3,707.9999999999997,0.020420232064956304,20914.31999999999,3338.9999999999986,0.02040833980995824,20902.139999999992,3088.0000000000027,0.020411874289686754,20905.760000000017,431.0000000000001,0.02044754129092479,20942.290000000008,4438.000000000007,0.020409159965475387,20902.980000000032,1101.0000000000002,0.02041405160730954,20907.99,1203.0,0.020590385043487768,21088.59,1059.9999999999993,0.02041972434963619,20913.79999999999,167.99999999999994,0.020513729793906626,21010.079999999994,616.0000000000002,0.02043718194564322,20931.680000000008,1243.9999999999998,0.02041761537830649,20911.639999999996,0.0,0.0,,794.9999999999999,0.02042231174501755,20916.449999999997,813.9999999999994,0.020417634905818792,20911.659999999985,98.99999999999986,0.020521169776097515,21017.69999999997,468.00000000000006,0.02041624845244465,20910.24,831.9999999999997,0.020422341036286012,20916.479999999992,15.0,0.021766488055020718,22293.15,958.0000000000013,0.020409726263332432,20903.560000000027,310.9999999999998,0.020441907603622723,20936.519999999982,668.9999999999998,0.020412352713738376,20906.249999999993,900.0000000000007,0.020421872375990545,20916.000000000015,1491.000000000001,0.0221714691328613,22707.930000000015,3730.9999999999977,0.021711430234056747,22236.759999999987,512.0000000000001,0.020411093189194256,20904.960000000003,1080.0000000000007,0.020425387328206722,20919.600000000013,800.9999999999999,0.020748499310678813,21250.53,3801.0,0.02041162043202668,20905.5
2025-03-14 00:00:00,332.5200000000077,1047123.74,225.99999999999983,0.02046277739820891,21427.059999999983,42.00000000000003,0.020364584609647008,21324.240000000016,61.00000000000004,0.020511520443610626,21478.100000000017,137.0000000000001,0.020491312707703505,21456.940000000017,104.99999999999997,0.02045703786641299,21421.049999999992,278.99999999999983,0.02043360224074376,21396.509999999987,2969.0000000000014,0.021747410673737578,22772.23000000001,153.99999999999994,0.020451489334011273,21415.23999999999,344.0000000000005,0.020443734758606495,21407.12000000003,300.99999999999994,0.020432236595075186,21395.079999999994,4378.999999999995,0.021453309806537264,22464.269999999975,2379.9999999999986,0.021342463308109117,22348.19999999999,1716.9999999999993,0.020709787364767408,21685.709999999992,1259.0000000000002,0.02041575334735511,21377.820000000003,340.9999999999999,0.02044455605600155,21407.979999999992,3077.0,0.021656934260701605,22677.49,3975.9999999999995,0.020883873762617584,21867.999999999996,3039.9999999999977,0.02191909047922071,22951.99999999998,4102.000000000004,0.020409641366740495,21371.42000000002,4265.000000000002,0.020813347236306578,21794.150000000012,550.0,0.020416402745295412,21378.5,669.9999999999997,0.020411150261954704,21372.99999999999,3606.9999999999986,0.021632553188031044,22651.959999999992,3278.0000000000023,0.021349874084604384,22355.960000000017,420.00000000000017,0.020423947221366607,21386.40000000001,4814.000000000006,0.021699517575640134,22722.080000000027,1193.0000000000002,0.021681095684068823,22702.790000000005,1193.0,0.020416460045113678,21378.56,1063.9999999999993,0.020464591892453882,21428.95999999999,166.99999999999994,0.020436343082050636,21399.37999999999,674.0000000000002,0.02183965383116995,22868.820000000007,1219.9999999999998,0.02041248725771416,21374.399999999994,0.0,0.0,,840.9999999999998,0.021291571519522608,22294.909999999996,761.9999999999994,0.02041220075862284,21374.099999999984,97.99999999999984,0.02051954241816728,21486.499999999967,507.0000000000001,0.021676893697396265,22698.390000000007,819.9999999999995,0.02042318322378976,21385.599999999988,14.0,0.021077069649858192,22070.3,1017.0000000000013,0.02134767759157101,22353.66000000003,309.9999999999998,0.020459950607174645,21424.099999999984,704.9999999999998,0.021228293420221752,22228.649999999994,942.0000000000008,0.021122775804891997,22118.160000000018,1378.000000000001,0.0204109401626211,21372.780000000013,3543.9999999999973,0.020408590870072324,21370.319999999985,507.0000000000001,0.020408333020890162,21370.050000000003,1079.0000000000007,0.020423355123244568,21385.780000000013,777.9999999999998,0.020432160195317503,21394.999999999993,3949.999999999999,0.021011365858250905,22001.499999999996
2025-03-17 00:00:00,649.3800000000083,1044707.85,242.99999999999983,0.02171794727109592,22688.909999999985,44.000000000000036,0.02120550735787045,22153.56000000002,66.00000000000004,0.021808202168673296,22783.200000000015,144.0000000000001,0.0213000409636053,22252.320000000018,118.99999999999997,0.022713144157957648,23728.599999999995,301.9999999999998,0.021839694226476795,22816.09999999998,2851.0000000000014,0.020412864706625886,21325.48000000001,152.99999999999994,0.02045061688777393,21364.91999999999,342.0000000000005,0.020411160881006144,21323.700000000033,300.99999999999994,0.020447793131831062,21361.969999999994,4147.999999999996,0.02040830840890109,21320.71999999998,2295.9999999999986,0.020417038122188882,21329.839999999986,1678.999999999999,0.020410777998844356,21323.29999999999,1382.0000000000002,0.02210495498813377,23093.220000000005,339.99999999999994,0.020444758790699232,21358.799999999996,2862.0,0.02040943791127826,21321.9,3926.9999999999995,0.020411074732519716,21323.609999999997,2827.9999999999977,0.020410605701871566,21323.119999999984,4069.0000000000036,0.020409112461440795,21321.56000000002,4148.000000000003,0.02040830840890112,21320.720000000012,554.0,0.020532898264332942,21450.88,663.9999999999997,0.020427682246285397,21340.95999999999,3362.9999999999986,0.020408978452684155,21321.41999999999,3099.000000000002,0.020408691291062868,21321.120000000014,420.0000000000002,0.02043499529557475,21348.60000000001,4480.000000000006,0.02041221380695094,21324.80000000003,1126.0,0.020413783623814068,21326.440000000002,1442.9999999999998,0.023992267311861395,25064.909999999996,1051.9999999999993,0.020421556131697476,21334.559999999987,176.99999999999994,0.021447555888471588,22406.429999999993,631.0000000000002,0.020409045457062475,21321.49000000001,1206.9999999999995,0.020414980130569513,21327.689999999995,0.0,0.0,,806.9999999999998,0.02041624364170327,21329.009999999995,876.9999999999994,0.023009849117147905,24038.569999999985,94.99999999999984,0.020490273907676645,21406.349999999966,476.0000000000001,0.020430438997849982,21343.840000000007,810.9999999999994,0.02043204710292929,21345.519999999986,14.0,0.021257809061164805,22208.2,974.0000000000011,0.020417765598296236,21330.600000000024,304.99999999999983,0.02045677171852397,21371.349999999988,672.9999999999998,0.020408231832468756,21320.639999999992,909.0000000000008,0.020421240253914067,21334.230000000018,1378.000000000001,0.02041856965083589,21331.440000000013,3698.999999999997,0.021173402688608095,22120.019999999982,508.0000000000001,0.020437522317842263,21351.240000000005,1079.0000000000007,0.020408614714630523,21321.040000000015,800.9999999999998,0.020923830523528652,21859.289999999994,3793.999999999999,0.020409801649331913,21322.279999999995
2025-03-18 00:00:00,423.75000000000364,1046388.21,226.9999999999998,0.020413743002704494,21360.69999999998,43.00000000000004,0.020643437869010413,21601.05000000002,63.000000000000036,0.02067511827183146,21634.20000000001,140.00000000000009,0.020489145228423412,21439.60000000001,104.99999999999997,0.02044031058033423,21388.499999999993,273.9999999999998,0.020411449398880347,21358.299999999985,2807.000000000001,0.020414287733612757,21361.270000000008,152.99999999999994,0.020479187165153546,21429.179999999993,315.0000000000005,0.02047041413052622,21420.000000000036,300.99999999999994,0.020452352000411008,21401.099999999995,4185.999999999996,0.02056219651022251,21516.03999999998,2354.9999999999986,0.020840544447648154,21807.29999999999,1669.9999999999989,0.020412405067140413,21359.299999999985,1238.0000000000005,0.020420604700811765,21367.88000000001,355.9999999999999,0.02119217302725534,22175.239999999994,2933.0,0.020826104300238627,21792.19,4130.999999999999,0.02127899548868196,22266.089999999993,2813.9999999999977,0.020411411172149948,21358.259999999984,4197.000000000003,0.020937105168644835,21908.340000000015,4281.000000000002,0.020947025005184274,21918.72000000001,565.0,0.02073957809597262,21701.649999999998,672.9999999999997,0.02063272482781509,21589.83999999999,3424.9999999999986,0.02071912679520729,21680.249999999993,3154.000000000002,0.02070740074565635,21667.980000000014,418.00000000000017,0.020456824527868112,21405.78000000001,4572.000000000006,0.0207542476037646,21717.00000000003,1162.0,0.02094377573310005,21915.32,1235.9999999999998,0.020423051211557512,21370.439999999995,1078.9999999999993,0.020839865923183508,21806.589999999986,168.99999999999994,0.020492126913394783,21442.71999999999,675.0000000000002,0.021571343966117516,22572.000000000007,1193.9999999999993,0.020425115454999237,21372.599999999988,0.0,0.0,,842.9999999999998,0.021155800293277384,22137.179999999997,787.9999999999993,0.02041563522585942,21362.679999999982,102.99999999999986,0.021774547708254443,22784.62999999997,508.0000000000001,0.0215310147655429,22529.800000000007,799.9999999999994,0.020420719381002952,21367.999999999985,14.0,0.02103823398392457,22014.16,988.0000000000011,0.020649659269383423,21607.560000000027,360.9999999999999,0.023414894936555138,24501.069999999992,716.9999999999998,0.02150201979053261,22499.459999999992,907.0000000000009,0.02042159859580224,21368.92000000002,1369.000000000001,0.020422716727666507,21370.090000000015,3535.9999999999973,0.020410627524176696,21357.439999999984,507.0000000000001,0.02041298802477907,21359.910000000007,1256.0000000000007,0.023106147191776956,24178.000000000015,779.9999999999998,0.02040963362918624,21356.399999999994,3946.9999999999995,0.021085606459575836,22063.729999999996
2025-03-19 00:00:00,215.80000000000655,1043293.0400000002,226.9999999999998,0.020398151989972038,21281.24999999998,55.00000000000005,0.024851646666788865,25927.550000000025,63.000000000000036,0.02041641148109261,21300.300000000014,140.00000000000009,0.020474784342470083,21361.200000000015,117.99999999999999,0.02242840611684709,23399.399999999998,282.9999999999997,0.020946425560358358,21853.259999999977,2795.000000000001,0.020414111072762458,21297.90000000001,152.99999999999994,0.02045488581041429,21340.43999999999,312.0000000000005,0.020431306625030326,21315.840000000033,315.0,0.02118029082222191,22097.25,4094.9999999999964,0.020410372909225944,21293.99999999998,2282.9999999999986,0.020416497746404964,21300.38999999999,1727.9999999999986,0.02098524495092959,21893.759999999984,1214.0000000000005,0.020421587399835434,21305.700000000008,343.99999999999994,0.020456151034995873,21341.759999999995,2874.0,0.020412615807347854,21296.34,3935.999999999999,0.02041014286839294,21293.759999999995,3230.9999999999977,0.022824335145569436,23812.469999999983,4095.000000000003,0.02041037290922598,21294.00000000002,4111.000000000002,0.020411312242627447,21294.980000000007,554.0,0.020438610421478515,21323.460000000003,666.9999999999997,0.02042633199201634,21310.649999999987,3326.9999999999986,0.02040922270506088,21292.799999999992,3060.0000000000014,0.02041382352172119,21297.60000000001,414.00000000000017,0.020444188911679127,21329.28000000001,4436.000000000007,0.020409222705060917,21292.800000000036,1145.0,0.020424223284380386,21308.45,1230.0,0.020419574542546545,21303.6,1025.9999999999993,0.0204158938892183,21299.759999999987,168.99999999999994,0.020416852392689203,21300.759999999995,637.0000000000002,0.020417350814494077,21301.280000000006,1257.999999999999,0.02129438149036246,22216.279999999984,0.0,0.0,,797.9999999999999,0.02041480119526149,21298.62,800.9999999999993,0.020683488888222603,21578.939999999984,97.99999999999986,0.020535706823080088,21424.75999999997,487.0,0.02044078622435744,21325.73,790.9999999999993,0.020410104528254095,21293.719999999983,14.0,0.02125778582784373,22178.100000000002,979.0000000000011,0.020428421529582925,21312.830000000024,310.9999999999999,0.020443326258555303,21328.37999999999,684.9999999999998,0.020426044440975077,21310.34999999999,905.0000000000008,0.020419670392893656,21303.70000000002,1385.0000000000007,0.02060322380756993,21495.20000000001,5018.999999999996,0.026940081954347148,28106.39999999998,496.0000000000001,0.020447716204452012,21332.960000000003,1102.0000000000007,0.020417715045813023,21301.66000000001,778.9999999999997,0.02042900621670014,21313.43999999999,3789.0,0.020410545439850724,21294.18
2025-03-20 00:00:00,405.65000000001237,1034318.7599999999,226.99999999999977,0.02046979211708389,21172.28999999998,45.00000000000005,0.020501755184252894,21205.350000000024,81.00000000000003,0.025271416328173348,26138.700000000008,140.00000000000009,0.020492715417827302,21196.000000000015,109.99999999999997,0.02056812737303537,21273.999999999996,279.99999999999966,0.020452108980407526,21153.999999999975,2756.000000000001,0.020410497050251712,21110.960000000006,157.99999999999994,0.020979721957281327,21699.719999999994,311.0000000000005,0.02041323315067788,21113.790000000034,303.00000000000006,0.020424225893379333,21125.160000000003,4067.9999999999964,0.020412392017331277,21112.919999999984,2293.9999999999986,0.020493256836992872,21196.559999999987,1641.9999999999984,0.02041548584113468,21116.119999999977,1195.0000000000005,0.020415031435763585,21115.65000000001,343.99999999999994,0.020427435735575365,21128.479999999996,2822.0,0.02040817668239915,21108.56,3908.9999999999986,0.02040821535519669,21108.599999999995,2915.9999999999977,0.02041134785179763,21111.839999999986,4076.0000000000036,0.02041312680048462,21113.68000000002,4139.000000000002,0.020528555432949906,21233.07000000001,648.0,0.02334962966348982,24150.960000000003,805.9999999999997,0.024001111610892557,24824.79999999999,3313.999999999998,0.020409742930699616,21110.17999999999,3121.000000000001,0.020760021794441794,21472.480000000007,480.00000000000017,0.023175834111333348,23971.200000000008,4426.000000000007,0.020411521879386618,21112.020000000033,1137.9999999999998,0.020420474632017693,21121.279999999995,1229.0,0.02041364888325143,21114.22,1020.9999999999992,0.020413706892447727,21114.279999999984,166.99999999999997,0.020448773451619495,21150.549999999996,630.0000000000001,0.020410825769030822,21111.300000000003,1211.999999999999,0.020424225893379316,21125.159999999985,0.0,0.0,,790.9999999999999,0.02041894705651476,21119.699999999997,792.9999999999993,0.020416907066444376,21117.589999999982,98.99999999999984,0.02057493378540284,21281.039999999968,480.00000000000006,0.0204424407810219,21144.0,841.9999999999993,0.021540090793673687,22279.31999999998,14.0,0.02101301923596552,21734.16,964.0000000000013,0.020420435959220183,21121.240000000027,319.99999999999994,0.020914248911041693,21631.999999999993,673.9999999999998,0.020415775887116263,21116.41999999999,935.0000000000007,0.020990337640206795,21710.700000000015,1362.0000000000007,0.02041053572304926,21111.00000000001,3810.999999999996,0.020412411353730044,21112.939999999977,525.0,0.021435123152943686,22170.75,1101.0000000000007,0.020416510670269592,21117.18000000001,778.9999999999997,0.020417970568376808,21118.68999999999,3750.0,0.020411985952957096,21112.5
2025-03-21 00:00:00,792.9600000000173,1018921.59,232.99999999999974,0.020854990421785034,21249.599999999977,46.00000000000006,0.02071107355768173,21102.960000000025,68.00000000000003,0.02058709934686928,20976.64000000001,157.0000000000001,0.022425454739849034,22849.780000000017,108.99999999999997,0.02042596820428547,20812.459999999995,298.99999999999966,0.021547850409176214,21955.569999999978,3109.000000000001,0.022548849907086575,22975.510000000006,153.99999999999991,0.02046135856243854,20848.51999999999,356.0000000000005,0.02281510199425653,23246.800000000032,351.00000000000006,0.02303205686317826,23467.860000000004,4053.999999999997,0.02041081492835968,20797.019999999982,2255.9999999999986,0.020414053646659887,20800.31999999999,1641.9999999999986,0.020417802708449805,20804.13999999998,1336.0000000000007,0.022382016657434858,22805.52000000001,343.99999999999994,0.02043226898352404,20818.879999999997,2776.9999999999995,0.02041347460308501,20799.729999999996,3879.999999999998,0.020410599013806346,20796.799999999992,2868.9999999999973,0.020413984946574724,20800.24999999998,4015.000000000004,0.020411482300615517,20797.70000000002,4086.000000000002,0.020411521557807025,20797.74000000001,565.0,0.020433613542333518,20820.25,678.9999999999995,0.020424878817220847,20811.349999999984,3305.999999999999,0.020408577268443192,20794.739999999994,3032.000000000001,0.020413268502829554,20799.520000000008,423.0000000000002,0.02042512417466786,20811.600000000013,4406.000000000007,0.020410127927508175,20796.320000000032,1111.0,0.020422601900112844,20809.03,1210.0,0.020413641446148965,20799.9,1131.999999999999,0.022230680184134665,22651.319999999985,177.99999999999997,0.02150489322735815,21911.799999999996,623.0000000000001,0.02040955869823114,20795.740000000005,1253.999999999999,0.020995962996524575,21393.239999999983,0.0,0.0,,785.9999999999998,0.02041134490044518,20797.559999999994,839.9999999999993,0.021409694537928067,21814.79999999998,97.99999999999984,0.0205248374411224,20913.199999999968,478.00000000000006,0.020439708221316622,20826.460000000003,791.9999999999993,0.02042724406300978,20813.759999999984,14.0,0.0209149165246366,21310.66,964.0000000000014,0.020407340666910422,20793.48000000003,311.99999999999994,0.02041476027610721,20801.039999999997,646.9999999999998,0.020433819642588977,20820.459999999992,924.0000000000007,0.02041299370248894,20799.240000000016,1382.0000000000005,0.020656996776366284,21047.860000000008,3760.9999999999964,0.02041210060138188,20798.32999999998,499.00000000000006,0.020416988121725835,20803.31,1100.000000000001,0.02042551674658304,20812.00000000002,809.9999999999998,0.021082289560671683,21481.199999999993,3727.0,0.020410461613636043,20796.66
2025-03-24 00:00:00,334.2000000000153,1025658.11,228.99999999999972,0.02041815863962698,20942.049999999974,46.00000000000006,0.02054858221712889,21075.820000000025,68.00000000000003,0.020687244407398105,21218.040000000008,141.0000000000001,0.020447690897700814,20972.34000000002,113.99999999999997,0.0212070667485874,21751.199999999997,284.99999999999966,0.02047071026426143,20995.949999999975,2698.000000000001,0.020412727980086864,20936.480000000007,155.99999999999991,0.020621374504609526,21150.47999999999,319.00000000000045,0.020427781729332822,20951.92000000003,315.00000000000006,0.020432685897642838,20956.950000000004,4048.999999999997,0.020409656781244567,20933.329999999984,2553.9999999999986,0.02268488863213882,23266.939999999988,1608.9999999999989,0.020409422785142302,20933.089999999986,1193.000000000001,0.020413381219205703,20937.150000000016,348.99999999999994,0.020661153841995163,21191.279999999995,2822.999999999999,0.020697891230051304,21228.959999999992,4111.999999999997,0.02144886272093143,21999.199999999983,2851.9999999999973,0.020409998025560372,20933.67999999998,4256.000000000005,0.021453074650772296,22003.520000000022,4159.000000000002,0.020720832597911222,21252.49000000001,565.0,0.020442630731989243,20967.15,673.9999999999994,0.020410739013217556,20934.43999999998,3296.9999999999986,0.020412211238694338,20935.94999999999,2953.0000000000005,0.0204130107253771,20936.770000000004,423.0000000000002,0.020447690897700807,20972.34000000001,4389.000000000007,0.020411801745515407,20935.53000000003,1128.0,0.02067589559643808,21206.4,1321.0000000000002,0.02199824656970733,22562.68,1035.999999999999,0.02041378096254705,20937.559999999983,169.99999999999997,0.020416744913175796,20940.6,618.0000000000001,0.020414053957999716,20937.840000000004,1227.999999999999,0.020413624965145538,20937.399999999987,0.0,0.0,,782.9999999999998,0.02042891271049375,20953.079999999994,795.9999999999993,0.020418850878096195,20942.75999999998,110.99999999999984,0.022683582153901136,23265.599999999966,503.99999999999994,0.021350974351482487,21898.8,773.9999999999992,0.02042803522511023,20952.17999999998,14.0,0.020903807800047525,21440.16,977.0000000000013,0.020641956411771592,21171.59000000003,336.99999999999994,0.02179401672161496,22353.209999999995,719.9999999999998,0.022358327571748052,22931.999999999993,927.0000000000006,0.02046225715506702,20987.280000000013,1378.0000000000002,0.02042161983197306,20945.600000000002,4031.9999999999964,0.021660551194783592,22216.319999999978,498.0000000000001,0.020412181989181568,20935.920000000006,1086.000000000001,0.020424876277729643,20948.940000000017,786.9999999999998,0.020425851261489072,20949.939999999995,4290.0,0.023004741804264584,23595.0
2025-03-25 00:00:00,551.7400000000162,1025206.7499999999,249.99999999999972,0.021915091760759453,22467.499999999975,61.00000000000005,0.025591033223298643,26236.100000000024,67.00000000000003,0.020424016911710745,20938.840000000007,178.00000000000014,0.024612869550458986,25233.280000000017,109.99999999999997,0.020447290266085348,20962.699999999993,281.99999999999966,0.02044018925938595,20955.419999999976,2673.0000000000005,0.020414994341385294,20929.590000000004,159.99999999999994,0.020814533263656326,21339.199999999993,337.0000000000005,0.021336837667134,21874.67000000003,348.00000000000006,0.022128336552602688,22686.120000000003,3985.9999999999964,0.020411980315190068,20926.49999999998,2252.9999999999986,0.020415755163531637,20930.369999999984,1600.999999999999,0.02041058547458841,20925.06999999999,1169.0000000000011,0.020410614736978683,20925.10000000002,343.99999999999994,0.020417735251938206,20932.399999999998,2749.999999999999,0.020412955728198234,20927.499999999993,3867.9999999999973,0.020411375559125016,20925.879999999986,2931.9999999999977,0.020877349861381605,21403.599999999984,3993.0000000000045,0.02040887850182417,20923.320000000025,4071.0000000000023,0.02041045867089737,20924.94000000001,564.0,0.020442939924068974,20958.239999999998,681.9999999999994,0.02060222486830094,21121.539999999983,3279.999999999998,0.020411882773889257,20926.399999999987,2951.0,0.020408166450328193,20922.59,425.0000000000002,0.02048294161153349,20999.25000000001,4359.000000000007,0.0204087614522632,20923.200000000033,1097.0,0.02041613557460483,20930.76,1224.0000000000002,0.0204157844259219,20930.400000000005,1045.9999999999989,0.020568885251682142,21087.35999999998,184.99999999999997,0.02185627435636763,22407.199999999997,607.0000000000001,0.020432532267271947,20947.570000000003,1218.999999999999,0.020415618605710496,20930.229999999985,0.0,0.0,,775.9999999999997,0.020429284141954773,20944.23999999999,784.9999999999993,0.020428854960231176,20943.79999999998,100.99999999999984,0.020578171183519782,21096.87999999997,482.99999999999994,0.02043266882509308,20947.709999999995,781.9999999999992,0.020579614794771866,21098.35999999998,14.0,0.02081059259510338,21335.16,955.0000000000014,0.020418905747548028,20933.60000000003,308.99999999999994,0.020420027472507374,20934.749999999996,665.9999999999998,0.020411219493043718,20925.719999999994,917.0000000000005,0.02042932315847512,20944.28000000001,1390.0,0.02055429307308014,21072.4,3846.9999999999973,0.020413131302539696,20927.679999999986,498.0000000000001,0.020440598932849406,20955.840000000004,1208.000000000001,0.022258066482687536,22819.120000000017,808.9999999999999,0.020871936319186348,21398.049999999996,3776.9999999999995,0.02041010752221442,20924.579999999998
2025-03-26 00:00:00,377.4700000000157,1021796.13,231.99999999999972,0.02043460469947168,20879.999999999975,49.000000000000064,0.020646447349531485,21096.46000000003,69.00000000000003,0.020940478606040536,21396.90000000001,149.00000000000014,0.020530230428647267,20977.710000000017,116.99999999999997,0.02154969993867563,22019.399999999994,280.99999999999966,0.020408190428358713,20853.009999999973,2911.0000000000005,0.022022034865213286,22502.030000000006,156.99999999999994,0.020432510348223763,20877.85999999999,326.0000000000005,0.020438088760426246,20883.560000000034,321.00000000000006,0.020416783140488115,20861.79,3971.9999999999964,0.02040818064167065,20852.99999999998,2336.999999999998,0.021087513807671193,21547.139999999985,1701.999999999999,0.02155408437493298,22023.879999999986,1257.0000000000011,0.021774304429984504,22248.90000000002,341.9999999999999,0.020443765039509395,20889.359999999993,2729.999999999999,0.020412291050661932,20857.199999999993,3875.999999999997,0.02044599640439036,20891.63999999998,2825.9999999999977,0.02041099920783609,20855.879999999983,4234.000000000005,0.02150571856246904,21974.460000000025,4166.000000000003,0.020834156026799607,21288.260000000017,563.0000000000001,0.020441748981766063,20887.300000000007,679.9999999999995,0.020417380128460644,20862.399999999987,3278.9999999999977,0.020409589924753377,20854.439999999988,2942.0,0.0204138373473777,20858.78,425.0000000000002,0.02045148673640016,20897.25000000001,4393.000000000007,0.020550616099906386,20998.540000000037,1090.0,0.020417575862222148,20862.600000000002,1228.0000000000002,0.020466744183108235,20912.840000000004,1083.9999999999989,0.021069016967210454,21528.239999999976,170.99999999999997,0.020487276654688445,20933.819999999996,600.0,0.02042873268662703,20874.0,1201.999999999999,0.020421607977708808,20866.719999999983,0.0,0.0,,775.9999999999997,0.020421529684204222,20866.639999999992,784.9999999999993,0.020420218268002232,20865.29999999998,99.99999999999986,0.0204776661269993,20923.99999999997,480.0,0.020448697530298928,20894.4,780.9999999999992,0.020415530444414565,20860.50999999998,14.0,0.020886906275520933,21342.16,954.0000000000016,0.02042826292559949,20873.520000000033,314.99999999999994,0.02075962061042451,21212.1,664.9999999999998,0.020409550778001082,20854.399999999994,895.0000000000003,0.020417429061901037,20862.450000000008,1363.0000000000002,0.020422400699442858,20867.530000000002,3826.9999999999973,0.020412242117221552,20857.149999999987,768.0000000000001,0.02980163958929851,30451.200000000004,1120.000000000001,0.020409550778001107,20854.40000000002,790.0,0.020418848131671826,20863.9,3770.9999999999995,0.020408797203019354,20853.629999999997
